"survey","site","rep","speciescode","observed"
"standard",2,5,"LKKB",0
"standard",2,5,"NHHE",1
"standard",2,5,"PCUR",1
"standard",2,5,"PFCN",0
"standard",2,5,"PLTB",0
"standard",2,5,"REDW",0
"standard",2,5,"ROSR",0
"standard",2,5,"RUFT",0
"standard",2,5,"SAFC",0
"standard",2,5,"SBOW",0
"standard",2,5,"SCCT",1
"standard",2,5,"SEYE",0
"standard",2,5,"SLYB",0
"standard",2,5,"SPAR",0
"standard",2,5,"STTB",0
"standard",2,5,"VAFW",0
"standard",2,5,"WBIL",0
"standard",2,5,"WBSW",0
"standard",2,5,"WEHE",0
"standard",2,5,"WONP",0
"standard",2,5,"WTGY",0
"standard",2,5,"WTTC",0
"standard",2,5,"YETB",0
"standard",2,5,"YFHE",0
"standard",2,5,"YTBC",0
"standard",2,5,"YTSW",0
"standard",2,6,"AUKP",0
"standard",2,6,"AUMP",0
"standard",2,6,"AURV",0
"standard",2,6,"BHHE",0
"standard",2,6,"BHON",0
"standard",2,6,"BRCD",0
"standard",2,6,"BRGH",0
"standard",2,6,"BRTB",1
"standard",2,6,"CRHE",0
"standard",2,6,"CROS",0
"standard",2,6,"CRST",0
"standard",2,6,"DUWS",0
"standard",2,6,"EASB",1
"standard",2,6,"EAWB",0
"standard",2,6,"EAYR",0
"standard",2,6,"GGCT",0
"standard",2,6,"GLDW",0
"standard",2,6,"GRBB",0
"standard",2,6,"GRFT",0
"standard",2,6,"GRST",0
"standard",2,6,"JWNT",0
"standard",2,6,"LEHE",0
"standard",2,6,"LKKB",0
"standard",2,6,"NHHE",1
"standard",2,6,"PCUR",0
"standard",2,6,"PFCN",1
"standard",2,6,"PLTB",0
"standard",2,6,"REDW",0
"standard",2,6,"ROSR",0
"standard",2,6,"RUFT",0
"standard",2,6,"SAFC",0
"standard",2,6,"SBOW",0
"standard",2,6,"SCCT",0
"standard",2,6,"SEYE",0
"standard",2,6,"SLYB",0
"standard",2,6,"SPAR",0
"standard",2,6,"STTB",0
"standard",2,6,"VAFW",0
"standard",2,6,"WBIL",0
"standard",2,6,"WBSW",0
"standard",2,6,"WEHE",0
"standard",2,6,"WONP",0
"standard",2,6,"WTGY",0
"standard",2,6,"WTTC",0
"standard",2,6,"YETB",0
"standard",2,6,"YFHE",1
"standard",2,6,"YTBC",0
"standard",2,6,"YTSW",0
"standard",2,7,"AUKP",0
"standard",2,7,"AUMP",0
"standard",2,7,"AURV",0
"standard",2,7,"BHHE",0
"standard",2,7,"BHON",0
"standard",2,7,"BRCD",0
"standard",2,7,"BRGH",0
"standard",2,7,"BRTB",0
"standard",2,7,"CRHE",0
"standard",2,7,"CROS",0
"standard",2,7,"CRST",0
"standard",2,7,"DUWS",0
"standard",2,7,"EASB",1
"standard",2,7,"EAWB",0
"standard",2,7,"EAYR",0
"standard",2,7,"GGCT",0
"standard",2,7,"GLDW",0
"standard",2,7,"GRBB",0
"standard",2,7,"GRFT",0
"standard",2,7,"GRST",0
"standard",2,7,"JWNT",0
"standard",2,7,"LEHE",0
"standard",2,7,"LKKB",0
"standard",2,7,"NHHE",0
"standard",2,7,"PCUR",0
"standard",2,7,"PFCN",0
"standard",2,7,"PLTB",0
"standard",2,7,"REDW",0
"standard",2,7,"ROSR",0
"standard",2,7,"RUFT",0
"standard",2,7,"SAFC",0
"standard",2,7,"SBOW",0
"standard",2,7,"SCCT",0
"standard",2,7,"SEYE",0
"standard",2,7,"SLYB",0
"standard",2,7,"SPAR",0
"standard",2,7,"STTB",0
"standard",2,7,"VAFW",0
"standard",2,7,"WBIL",0
"standard",2,7,"WBSW",0
"standard",2,7,"WEHE",0
"standard",2,7,"WONP",0
"standard",2,7,"WTGY",0
"standard",2,7,"WTTC",0
"standard",2,7,"YETB",0
"standard",2,7,"YFHE",1
"standard",2,7,"YTBC",0
"standard",2,7,"YTSW",0
"standard",2,8,"AUKP",0
"standard",2,8,"AUMP",0
"standard",2,8,"AURV",0
"standard",2,8,"BHHE",0
"standard",2,8,"BHON",0
"standard",2,8,"BRCD",0
"standard",2,8,"BRGH",0
"standard",2,8,"BRTB",0
"standard",2,8,"CRHE",0
"standard",2,8,"CROS",0
"standard",2,8,"CRST",0
"standard",2,8,"DUWS",0
"standard",2,8,"EASB",1
"standard",2,8,"EAWB",0
"standard",2,8,"EAYR",0
"standard",2,8,"GGCT",0
"standard",2,8,"GLDW",0
"standard",2,8,"GRBB",0
"standard",2,8,"GRFT",1
"standard",2,8,"GRST",0
"standard",2,8,"JWNT",0
"standard",2,8,"LEHE",0
"standard",2,8,"LKKB",0
"standard",2,8,"NHHE",1
"standard",2,8,"PCUR",0
"standard",2,8,"PFCN",0
"standard",2,8,"PLTB",0
"standard",2,8,"REDW",0
"standard",2,8,"ROSR",0
"standard",2,8,"RUFT",0
"standard",2,8,"SAFC",0
"standard",2,8,"SBOW",0
"standard",2,8,"SCCT",1
"standard",2,8,"SEYE",0
"standard",2,8,"SLYB",0
"standard",2,8,"SPAR",0
"standard",2,8,"STTB",0
"standard",2,8,"VAFW",0
"standard",2,8,"WBIL",0
"standard",2,8,"WBSW",0
"standard",2,8,"WEHE",0
"standard",2,8,"WONP",0
"standard",2,8,"WTGY",0
"standard",2,8,"WTTC",1
"standard",2,8,"YETB",0
"standard",2,8,"YFHE",0
"standard",2,8,"YTBC",0
"standard",2,8,"YTSW",0
"standard",2,9,"AUKP",0
"standard",2,9,"AUMP",0
"standard",2,9,"AURV",0
"standard",2,9,"BHHE",0
"standard",2,9,"BHON",0
"standard",2,9,"BRCD",0
"standard",2,9,"BRGH",0
"standard",2,9,"BRTB",0
"standard",2,9,"CRHE",0
"standard",2,9,"CROS",0
"standard",2,9,"CRST",0
"standard",2,9,"DUWS",0
"standard",2,9,"EASB",1
"standard",2,9,"EAWB",0
"standard",2,9,"EAYR",0
"standard",2,9,"GGCT",1
"standard",2,9,"GLDW",0
"standard",2,9,"GRBB",0
"standard",2,9,"GRFT",0
"standard",2,9,"GRST",1
"standard",2,9,"JWNT",0
"standard",2,9,"LEHE",0
"standard",2,9,"LKKB",0
"standard",2,9,"NHHE",0
"standard",2,9,"PCUR",1
"standard",2,9,"PFCN",0
"standard",2,9,"PLTB",0
"standard",2,9,"REDW",0
"standard",2,9,"ROSR",0
"standard",2,9,"RUFT",0
"standard",2,9,"SAFC",0
"standard",2,9,"SBOW",0
"standard",2,9,"SCCT",1
"standard",2,9,"SEYE",0
"standard",2,9,"SLYB",0
"standard",2,9,"SPAR",0
"standard",2,9,"STTB",0
"standard",2,9,"VAFW",0
"standard",2,9,"WBIL",0
"standard",2,9,"WBSW",0
"standard",2,9,"WEHE",1
"standard",2,9,"WONP",0
"standard",2,9,"WTGY",0
"standard",2,9,"WTTC",1
"standard",2,9,"YETB",0
"standard",2,9,"YFHE",1
"standard",2,9,"YTBC",0
"standard",2,9,"YTSW",0
"standard",3,1,"AUKP",0
"standard",3,1,"AUMP",0
"standard",3,1,"AURV",0
"standard",3,1,"BHHE",0
"standard",3,1,"BHON",0
"standard",3,1,"BRCD",0
"standard",3,1,"BRGH",0
"standard",3,1,"BRTB",0
"standard",3,1,"CRHE",0
"standard",3,1,"CROS",1
"standard",3,1,"CRST",0
"standard",3,1,"DUWS",0
"standard",3,1,"EASB",1
"standard",3,1,"EAWB",0
"standard",3,1,"EAYR",0
"standard",3,1,"GGCT",0
"standard",3,1,"GLDW",0
"standard",3,1,"GRBB",0
"standard",3,1,"GRFT",0
"standard",3,1,"GRST",0
"standard",3,1,"JWNT",0
"standard",3,1,"LEHE",0
"standard",3,1,"LKKB",0
"standard",3,1,"NHHE",0
"standard",3,1,"PCUR",1
"standard",3,1,"PFCN",0
"standard",3,1,"PLTB",0
"standard",3,1,"REDW",0
"standard",3,1,"ROSR",0
"standard",3,1,"RUFT",0
"standard",3,1,"SAFC",0
"standard",3,1,"SBOW",0
"standard",3,1,"SCCT",1
"standard",3,1,"SEYE",0
"standard",3,1,"SLYB",0
"standard",3,1,"SPAR",0
"standard",3,1,"STTB",0
"standard",3,1,"VAFW",0
"standard",3,1,"WBIL",0
"standard",3,1,"WBSW",0
"standard",3,1,"WEHE",0
"standard",3,1,"WONP",0
"standard",3,1,"WTGY",0
"standard",3,1,"WTTC",1
"standard",3,1,"YETB",0
"standard",3,1,"YFHE",0
"standard",3,1,"YTBC",0
"standard",3,1,"YTSW",0
"standard",3,2,"AUKP",0
"standard",3,2,"AUMP",0
"standard",3,2,"AURV",0
"standard",3,2,"BHHE",0
"standard",3,2,"BHON",0
"standard",3,2,"BRCD",0
"standard",3,2,"BRGH",0
"standard",3,2,"BRTB",0
"standard",3,2,"CRHE",0
"standard",3,2,"CROS",0
"standard",3,2,"CRST",0
"standard",3,2,"DUWS",0
"standard",3,2,"EASB",1
"standard",3,2,"EAWB",0
"standard",3,2,"EAYR",0
"standard",3,2,"GGCT",0
"standard",3,2,"GLDW",0
"standard",3,2,"GRBB",0
"standard",3,2,"GRFT",0
"standard",3,2,"GRST",0
"standard",3,2,"JWNT",0
"standard",3,2,"LEHE",0
"standard",3,2,"LKKB",0
"standard",3,2,"NHHE",0
"standard",3,2,"PCUR",1
"standard",3,2,"PFCN",0
"standard",3,2,"PLTB",0
"standard",3,2,"REDW",0
"standard",3,2,"ROSR",0
"standard",3,2,"RUFT",0
"standard",3,2,"SAFC",0
"standard",3,2,"SBOW",0
"standard",3,2,"SCCT",0
"standard",3,2,"SEYE",0
"standard",3,2,"SLYB",0
"standard",3,2,"SPAR",0
"standard",3,2,"STTB",0
"standard",3,2,"VAFW",0
"standard",3,2,"WBIL",0
"standard",3,2,"WBSW",0
"standard",3,2,"WEHE",0
"standard",3,2,"WONP",0
"standard",3,2,"WTGY",0
"standard",3,2,"WTTC",1
"standard",3,2,"YETB",0
"standard",3,2,"YFHE",0
"standard",3,2,"YTBC",1
"standard",3,2,"YTSW",0
"standard",3,3,"AUKP",0
"standard",3,3,"AUMP",1
"standard",3,3,"AURV",0
"standard",3,3,"BHHE",0
"standard",3,3,"BHON",0
"standard",3,3,"BRCD",0
"standard",3,3,"BRGH",0
"standard",3,3,"BRTB",1
"standard",3,3,"CRHE",0
"standard",3,3,"CROS",1
"standard",3,3,"CRST",0
"standard",3,3,"DUWS",0
"standard",3,3,"EASB",1
"standard",3,3,"EAWB",0
"standard",3,3,"EAYR",0
"standard",3,3,"GGCT",0
"standard",3,3,"GLDW",0
"standard",3,3,"GRBB",0
"standard",3,3,"GRFT",0
"standard",3,3,"GRST",1
"standard",3,3,"JWNT",0
"standard",3,3,"LEHE",0
"standard",3,3,"LKKB",0
"standard",3,3,"NHHE",0
"standard",3,3,"PCUR",1
"standard",3,3,"PFCN",0
"standard",3,3,"PLTB",0
"standard",3,3,"REDW",1
"standard",3,3,"ROSR",0
"standard",3,3,"RUFT",0
"standard",3,3,"SAFC",0
"standard",3,3,"SBOW",0
"standard",3,3,"SCCT",1
"standard",3,3,"SEYE",0
"standard",3,3,"SLYB",0
"standard",3,3,"SPAR",0
"standard",3,3,"STTB",0
"standard",3,3,"VAFW",0
"standard",3,3,"WBIL",0
"standard",3,3,"WBSW",0
"standard",3,3,"WEHE",0
"standard",3,3,"WONP",0
"standard",3,3,"WTGY",0
"standard",3,3,"WTTC",1
"standard",3,3,"YETB",0
"standard",3,3,"YFHE",0
"standard",3,3,"YTBC",0
"standard",3,3,"YTSW",0
"standard",3,4,"AUKP",1
"standard",3,4,"AUMP",0
"standard",3,4,"AURV",0
"standard",3,4,"BHHE",0
"standard",3,4,"BHON",0
"standard",3,4,"BRCD",0
"standard",3,4,"BRGH",0
"standard",3,4,"BRTB",1
"standard",3,4,"CRHE",0
"standard",3,4,"CROS",1
"standard",3,4,"CRST",0
"standard",3,4,"DUWS",0
"standard",3,4,"EASB",1
"standard",3,4,"EAWB",0
"standard",3,4,"EAYR",0
"standard",3,4,"GGCT",0
"standard",3,4,"GLDW",0
"standard",3,4,"GRBB",0
"standard",3,4,"GRFT",0
"standard",3,4,"GRST",0
"standard",3,4,"JWNT",0
"standard",3,4,"LEHE",0
"standard",3,4,"LKKB",0
"standard",3,4,"NHHE",0
"standard",3,4,"PCUR",0
"standard",3,4,"PFCN",0
"standard",3,4,"PLTB",0
"standard",3,4,"REDW",0
"standard",3,4,"ROSR",0
"standard",3,4,"RUFT",0
"standard",3,4,"SAFC",0
"standard",3,4,"SBOW",0
"standard",3,4,"SCCT",0
"standard",3,4,"SEYE",0
"standard",3,4,"SLYB",0
"standard",3,4,"SPAR",0
"standard",3,4,"STTB",0
"standard",3,4,"VAFW",0
"standard",3,4,"WBIL",0
"standard",3,4,"WBSW",0
"standard",3,4,"WEHE",0
"standard",3,4,"WONP",0
"standard",3,4,"WTGY",0
"standard",3,4,"WTTC",1
"standard",3,4,"YETB",0
"standard",3,4,"YFHE",0
"standard",3,4,"YTBC",0
"standard",3,4,"YTSW",0
"standard",3,5,"AUKP",0
"standard",3,5,"AUMP",0
"standard",3,5,"AURV",0
"standard",3,5,"BHHE",0
"standard",3,5,"BHON",0
"standard",3,5,"BRCD",0
"standard",3,5,"BRGH",0
"standard",3,5,"BRTB",0
"standard",3,5,"CRHE",0
"standard",3,5,"CROS",1
"standard",3,5,"CRST",0
"standard",3,5,"DUWS",0
"standard",3,5,"EASB",1
"standard",3,5,"EAWB",1
"standard",3,5,"EAYR",0
"standard",3,5,"GGCT",0
"standard",3,5,"GLDW",0
"standard",3,5,"GRBB",0
"standard",3,5,"GRFT",0
"standard",3,5,"GRST",0
"standard",3,5,"JWNT",0
"standard",3,5,"LEHE",0
"standard",3,5,"LKKB",0
"standard",3,5,"NHHE",0
"standard",3,5,"PCUR",0
"standard",3,5,"PFCN",0
"standard",3,5,"PLTB",0
"standard",3,5,"REDW",0
"standard",3,5,"ROSR",0
"standard",3,5,"RUFT",0
"standard",3,5,"SAFC",0
"standard",3,5,"SBOW",0
"standard",3,5,"SCCT",0
"standard",3,5,"SEYE",0
"standard",3,5,"SLYB",1
"standard",3,5,"SPAR",0
"standard",3,5,"STTB",0
"standard",3,5,"VAFW",0
"standard",3,5,"WBIL",0
"standard",3,5,"WBSW",0
"standard",3,5,"WEHE",0
"standard",3,5,"WONP",0
"standard",3,5,"WTGY",0
"standard",3,5,"WTTC",1
"standard",3,5,"YETB",0
"standard",3,5,"YFHE",0
"standard",3,5,"YTBC",0
"standard",3,5,"YTSW",0
"standard",3,6,"AUKP",0
"standard",3,6,"AUMP",0
"standard",3,6,"AURV",0
"standard",3,6,"BHHE",0
"standard",3,6,"BHON",0
"standard",3,6,"BRCD",0
"standard",3,6,"BRGH",0
"standard",3,6,"BRTB",0
"standard",3,6,"CRHE",0
"standard",3,6,"CROS",1
"standard",3,6,"CRST",0
"standard",3,6,"DUWS",0
"standard",3,6,"EASB",1
"standard",3,6,"EAWB",0
"standard",3,6,"EAYR",0
"standard",3,6,"GGCT",0
"standard",3,6,"GLDW",0
"standard",3,6,"GRBB",0
"standard",3,6,"GRFT",0
"standard",3,6,"GRST",1
"standard",3,6,"JWNT",0
"standard",3,6,"LEHE",0
"standard",3,6,"LKKB",0
"standard",3,6,"NHHE",0
"standard",3,6,"PCUR",0
"standard",3,6,"PFCN",0
"standard",3,6,"PLTB",0
"standard",3,6,"REDW",0
"standard",3,6,"ROSR",0
"standard",3,6,"RUFT",0
"standard",3,6,"SAFC",0
"standard",3,6,"SBOW",0
"standard",3,6,"SCCT",1
"standard",3,6,"SEYE",0
"standard",3,6,"SLYB",0
"standard",3,6,"SPAR",0
"standard",3,6,"STTB",0
"standard",3,6,"VAFW",0
"standard",3,6,"WBIL",0
"standard",3,6,"WBSW",0
"standard",3,6,"WEHE",0
"standard",3,6,"WONP",0
"standard",3,6,"WTGY",0
"standard",3,6,"WTTC",1
"standard",3,6,"YETB",0
"standard",3,6,"YFHE",0
"standard",3,6,"YTBC",0
"standard",3,6,"YTSW",0
"standard",3,7,"AUKP",0
"standard",3,7,"AUMP",0
"standard",3,7,"AURV",0
"standard",3,7,"BHHE",0
"standard",3,7,"BHON",0
"standard",3,7,"BRCD",0
"standard",3,7,"BRGH",0
"standard",3,7,"BRTB",1
"standard",3,7,"CRHE",0
"standard",3,7,"CROS",0
"standard",3,7,"CRST",0
"standard",3,7,"DUWS",0
"standard",3,7,"EASB",1
"standard",3,7,"EAWB",0
"standard",3,7,"EAYR",1
"standard",3,7,"GGCT",0
"standard",3,7,"GLDW",0
"standard",3,7,"GRBB",0
"standard",3,7,"GRFT",0
"standard",3,7,"GRST",1
"standard",3,7,"JWNT",0
"standard",3,7,"LEHE",0
"standard",3,7,"LKKB",0
"standard",3,7,"NHHE",0
"standard",3,7,"PCUR",0
"standard",3,7,"PFCN",0
"standard",3,7,"PLTB",0
"standard",3,7,"REDW",0
"standard",3,7,"ROSR",0
"standard",3,7,"RUFT",0
"standard",3,7,"SAFC",0
"standard",3,7,"SBOW",0
"standard",3,7,"SCCT",0
"standard",3,7,"SEYE",0
"standard",3,7,"SLYB",0
"standard",3,7,"SPAR",0
"standard",3,7,"STTB",0
"standard",3,7,"VAFW",0
"standard",3,7,"WBIL",0
"standard",3,7,"WBSW",0
"standard",3,7,"WEHE",1
"standard",3,7,"WONP",0
"standard",3,7,"WTGY",0
"standard",3,7,"WTTC",0
"standard",3,7,"YETB",0
"standard",3,7,"YFHE",0
"standard",3,7,"YTBC",0
"standard",3,7,"YTSW",0
"standard",3,8,"AUKP",0
"standard",3,8,"AUMP",0
"standard",3,8,"AURV",0
"standard",3,8,"BHHE",0
"standard",3,8,"BHON",0
"standard",3,8,"BRCD",0
"standard",3,8,"BRGH",0
"standard",3,8,"BRTB",0
"standard",3,8,"CRHE",0
"standard",3,8,"CROS",1
"standard",3,8,"CRST",0
"standard",3,8,"DUWS",0
"standard",3,8,"EASB",1
"standard",3,8,"EAWB",0
"standard",3,8,"EAYR",0
"standard",3,8,"GGCT",0
"standard",3,8,"GLDW",0
"standard",3,8,"GRBB",0
"standard",3,8,"GRFT",0
"standard",3,8,"GRST",0
"standard",3,8,"JWNT",0
"standard",3,8,"LEHE",0
"standard",3,8,"LKKB",0
"standard",3,8,"NHHE",0
"standard",3,8,"PCUR",1
"standard",3,8,"PFCN",0
"standard",3,8,"PLTB",0
"standard",3,8,"REDW",0
"standard",3,8,"ROSR",0
"standard",3,8,"RUFT",0
"standard",3,8,"SAFC",0
"standard",3,8,"SBOW",0
"standard",3,8,"SCCT",1
"standard",3,8,"SEYE",0
"standard",3,8,"SLYB",1
"standard",3,8,"SPAR",0
"standard",3,8,"STTB",0
"standard",3,8,"VAFW",0
"standard",3,8,"WBIL",0
"standard",3,8,"WBSW",0
"standard",3,8,"WEHE",0
"standard",3,8,"WONP",0
"standard",3,8,"WTGY",0
"standard",3,8,"WTTC",1
"standard",3,8,"YETB",0
"standard",3,8,"YFHE",0
"standard",3,8,"YTBC",0
"standard",3,8,"YTSW",0
"standard",3,9,"AUKP",0
"standard",3,9,"AUMP",0
"standard",3,9,"AURV",0
"standard",3,9,"BHHE",0
"standard",3,9,"BHON",0
"standard",3,9,"BRCD",0
"standard",3,9,"BRGH",0
"standard",3,9,"BRTB",1
"standard",3,9,"CRHE",0
"standard",3,9,"CROS",0
"standard",3,9,"CRST",0
"standard",3,9,"DUWS",0
"standard",3,9,"EASB",1
"standard",3,9,"EAWB",0
"standard",3,9,"EAYR",0
"standard",3,9,"GGCT",0
"standard",3,9,"GLDW",0
"standard",3,9,"GRBB",0
"standard",3,9,"GRFT",0
"standard",3,9,"GRST",0
"standard",3,9,"JWNT",0
"standard",3,9,"LEHE",0
"standard",3,9,"LKKB",0
"standard",3,9,"NHHE",0
"standard",3,9,"PCUR",0
"standard",3,9,"PFCN",0
"standard",3,9,"PLTB",0
"standard",3,9,"REDW",0
"standard",3,9,"ROSR",0
"standard",3,9,"RUFT",0
"standard",3,9,"SAFC",0
"standard",3,9,"SBOW",0
"standard",3,9,"SCCT",1
"standard",3,9,"SEYE",0
"standard",3,9,"SLYB",1
"standard",3,9,"SPAR",0
"standard",3,9,"STTB",0
"standard",3,9,"VAFW",0
"standard",3,9,"WBIL",0
"standard",3,9,"WBSW",0
"standard",3,9,"WEHE",0
"standard",3,9,"WONP",0
"standard",3,9,"WTGY",0
"standard",3,9,"WTTC",0
"standard",3,9,"YETB",0
"standard",3,9,"YFHE",0
"standard",3,9,"YTBC",0
"standard",3,9,"YTSW",0
"standard",3,10,"AUKP",0
"standard",3,10,"AUMP",0
"standard",3,10,"AURV",0
"standard",3,10,"BHHE",0
"standard",3,10,"BHON",0
"standard",3,10,"BRCD",0
"standard",3,10,"BRGH",0
"standard",3,10,"BRTB",1
"standard",3,10,"CRHE",0
"standard",3,10,"CROS",1
"standard",3,10,"CRST",0
"standard",3,10,"DUWS",0
"standard",3,10,"EASB",1
"standard",3,10,"EAWB",0
"standard",3,10,"EAYR",0
"standard",3,10,"GGCT",1
"standard",3,10,"GLDW",0
"standard",3,10,"GRBB",0
"standard",3,10,"GRFT",0
"standard",3,10,"GRST",0
"standard",3,10,"JWNT",0
"standard",3,10,"LEHE",0
"standard",3,10,"LKKB",0
"standard",3,10,"NHHE",0
"standard",3,10,"PCUR",1
"standard",3,10,"PFCN",0
"standard",3,10,"PLTB",0
"standard",3,10,"REDW",0
"standard",3,10,"ROSR",0
"standard",3,10,"RUFT",0
"standard",3,10,"SAFC",0
"standard",3,10,"SBOW",0
"standard",3,10,"SCCT",1
"standard",3,10,"SEYE",0
"standard",3,10,"SLYB",0
"standard",3,10,"SPAR",0
"standard",3,10,"STTB",0
"standard",3,10,"VAFW",0
"standard",3,10,"WBIL",0
"standard",3,10,"WBSW",0
"standard",3,10,"WEHE",0
"standard",3,10,"WONP",0
"standard",3,10,"WTGY",0
"standard",3,10,"WTTC",0
"standard",3,10,"YETB",0
"standard",3,10,"YFHE",0
"standard",3,10,"YTBC",0
"standard",3,10,"YTSW",0
"standard",3,11,"AUKP",0
"standard",3,11,"AUMP",0
"standard",3,11,"AURV",0
"standard",3,11,"BHHE",0
"standard",3,11,"BHON",0
"standard",3,11,"BRCD",0
"standard",3,11,"BRGH",0
"standard",3,11,"BRTB",1
"standard",3,11,"CRHE",0
"standard",3,11,"CROS",0
"standard",3,11,"CRST",0
"standard",3,11,"DUWS",0
"standard",3,11,"EASB",1
"standard",3,11,"EAWB",0
"standard",3,11,"EAYR",0
"standard",3,11,"GGCT",0
"standard",3,11,"GLDW",0
"standard",3,11,"GRBB",0
"standard",3,11,"GRFT",0
"standard",3,11,"GRST",0
"standard",3,11,"JWNT",0
"standard",3,11,"LEHE",0
"standard",3,11,"LKKB",0
"standard",3,11,"NHHE",0
"standard",3,11,"PCUR",1
"standard",3,11,"PFCN",0
"standard",3,11,"PLTB",0
"standard",3,11,"REDW",0
"standard",3,11,"ROSR",0
"standard",3,11,"RUFT",0
"standard",3,11,"SAFC",0
"standard",3,11,"SBOW",0
"standard",3,11,"SCCT",0
"standard",3,11,"SEYE",0
"standard",3,11,"SLYB",0
"standard",3,11,"SPAR",0
"standard",3,11,"STTB",0
"standard",3,11,"VAFW",0
"standard",3,11,"WBIL",0
"standard",3,11,"WBSW",0
"standard",3,11,"WEHE",0
"standard",3,11,"WONP",0
"standard",3,11,"WTGY",0
"standard",3,11,"WTTC",1
"standard",3,11,"YETB",0
"standard",3,11,"YFHE",0
"standard",3,11,"YTBC",0
"standard",3,11,"YTSW",0
"standard",3,12,"AUKP",1
"standard",3,12,"AUMP",0
"standard",3,12,"AURV",0
"standard",3,12,"BHHE",0
"standard",3,12,"BHON",0
"standard",3,12,"BRCD",0
"standard",3,12,"BRGH",0
"standard",3,12,"BRTB",1
"standard",3,12,"CRHE",0
"standard",3,12,"CROS",1
"standard",3,12,"CRST",0
"standard",3,12,"DUWS",0
"standard",3,12,"EASB",1
"standard",3,12,"EAWB",1
"standard",3,12,"EAYR",0
"standard",3,12,"GGCT",0
"standard",3,12,"GLDW",0
"standard",3,12,"GRBB",0
"standard",3,12,"GRFT",0
"standard",3,12,"GRST",1
"standard",3,12,"JWNT",0
"standard",3,12,"LEHE",0
"standard",3,12,"LKKB",0
"standard",3,12,"NHHE",0
"standard",3,12,"PCUR",1
"standard",3,12,"PFCN",0
"standard",3,12,"PLTB",0
"standard",3,12,"REDW",0
"standard",3,12,"ROSR",0
"standard",3,12,"RUFT",0
"standard",3,12,"SAFC",0
"standard",3,12,"SBOW",0
"standard",3,12,"SCCT",1
"standard",3,12,"SEYE",0
"standard",3,12,"SLYB",0
"standard",3,12,"SPAR",0
"standard",3,12,"STTB",0
"standard",3,12,"VAFW",0
"standard",3,12,"WBIL",0
"standard",3,12,"WBSW",0
"standard",3,12,"WEHE",0
"standard",3,12,"WONP",0
"standard",3,12,"WTGY",0
"standard",3,12,"WTTC",1
"standard",3,12,"YETB",0
"standard",3,12,"YFHE",0
"standard",3,12,"YTBC",0
"standard",3,12,"YTSW",0
"standard",3,13,"AUKP",0
"standard",3,13,"AUMP",0
"standard",3,13,"AURV",0
"standard",3,13,"BHHE",0
"standard",3,13,"BHON",0
"standard",3,13,"BRCD",0
"standard",3,13,"BRGH",0
"standard",3,13,"BRTB",1
"standard",3,13,"CRHE",0
"standard",3,13,"CROS",1
"standard",3,13,"CRST",0
"standard",3,13,"DUWS",0
"standard",3,13,"EASB",1
"standard",3,13,"EAWB",0
"standard",3,13,"EAYR",0
"standard",3,13,"GGCT",0
"standard",3,13,"GLDW",0
"standard",3,13,"GRBB",0
"standard",3,13,"GRFT",0
"standard",3,13,"GRST",0
"standard",3,13,"JWNT",0
"standard",3,13,"LEHE",0
"standard",3,13,"LKKB",0
"standard",3,13,"NHHE",0
"standard",3,13,"PCUR",0
"standard",3,13,"PFCN",0
"standard",3,13,"PLTB",0
"standard",3,13,"REDW",0
"standard",3,13,"ROSR",0
"standard",3,13,"RUFT",0
"standard",3,13,"SAFC",0
"standard",3,13,"SBOW",0
"standard",3,13,"SCCT",0
"standard",3,13,"SEYE",0
"standard",3,13,"SLYB",0
"standard",3,13,"SPAR",0
"standard",3,13,"STTB",0
"standard",3,13,"VAFW",0
"standard",3,13,"WBIL",0
"standard",3,13,"WBSW",0
"standard",3,13,"WEHE",0
"standard",3,13,"WONP",0
"standard",3,13,"WTGY",0
"standard",3,13,"WTTC",0
"standard",3,13,"YETB",0
"standard",3,13,"YFHE",0
"standard",3,13,"YTBC",1
"standard",3,13,"YTSW",0
"standard",4,1,"AUKP",0
"standard",4,1,"AUMP",1
"standard",4,1,"AURV",0
"standard",4,1,"BHHE",0
"standard",4,1,"BHON",0
"standard",4,1,"BRCD",0
"standard",4,1,"BRGH",0
"standard",4,1,"BRTB",1
"standard",4,1,"CRHE",0
"standard",4,1,"CROS",1
"standard",4,1,"CRST",0
"standard",4,1,"DUWS",0
"standard",4,1,"EASB",1
"standard",4,1,"EAWB",0
"standard",4,1,"EAYR",0
"standard",4,1,"GGCT",0
"standard",4,1,"GLDW",0
"standard",4,1,"GRBB",0
"standard",4,1,"GRFT",1
"standard",4,1,"GRST",0
"standard",4,1,"JWNT",0
"standard",4,1,"LEHE",0
"standard",4,1,"LKKB",0
"standard",4,1,"NHHE",0
"standard",4,1,"PCUR",0
"standard",4,1,"PFCN",0
"standard",4,1,"PLTB",0
"standard",4,1,"REDW",0
"standard",4,1,"ROSR",0
"standard",4,1,"RUFT",0
"standard",4,1,"SAFC",0
"standard",4,1,"SBOW",0
"standard",4,1,"SCCT",0
"standard",4,1,"SEYE",0
"standard",4,1,"SLYB",0
"standard",4,1,"SPAR",0
"standard",4,1,"STTB",1
"standard",4,1,"VAFW",0
"standard",4,1,"WBIL",0
"standard",4,1,"WBSW",0
"standard",4,1,"WEHE",0
"standard",4,1,"WONP",0
"standard",4,1,"WTGY",0
